event_id,session_id,is_bot,bot_type,action,timestamp,ip_address,user_agent,device_type,browser_family,os_family
3aa71307-8d58-4e2b-9a49-2c9a6391c975,sess_ebc63ab24b5a,0,none,search,2025-12-11T14:54:34.722503,172.16.2.149,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",mobile,chrome,android
8910cfbf-812a-482c-bc67-29857ca45555,sess_ebc63ab24b5a,0,none,page_view,2025-12-11T14:54:36.529487,172.16.2.149,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",mobile,chrome,android
68b6db24-743c-4faf-90db-bfeeecae575d,sess_1b964c32b34d,1,python_requests_bot,search,2025-12-11T14:54:35.957030,66.249.67.154,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),desktop,bot_client,other
30f13e9b-9654-47ea-950f-348816a92280,sess_ebc63ab24b5a,0,none,scroll,2025-12-11T14:54:36.543770,172.16.2.149,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",mobile,chrome,android
9bf30315-abc5-4b47-9471-9f85e7a33e0e,sess_1b964c32b34d,1,python_requests_bot,page_view,2025-12-11T14:54:35.739578,66.249.67.154,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),desktop,bot_client,other
4ae9791a-87f5-4b95-84fd-b10208c3dd40,sess_1b964c32b34d,1,python_requests_bot,click,2025-12-11T14:54:36.823130,66.249.67.154,Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm),desktop,bot_client,other
3e31eb2b-78af-4ec5-9662-41809b12fd4c,sess_7fc355ddec3a,0,none,click,2025-12-11T14:54:35.545498,192.168.213.236,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,linux
c2469ca3-5a98-477e-b379-5d5ebb1f7422,sess_a9e688756dbf,1,twitterbot,search,2025-12-11T14:54:32.526569,172.25.12.106,"Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/120.0.6099.108 Safari/537.36",desktop,chrome,other
b9f634a0-4c09-4b95-9d49-aa3b8742ce67,sess_719ca75a9a76,1,facebook_externalhit,page_view,2025-12-11T14:54:37.453481,10.178.235.236,curl/7.88.1,desktop,other,other
a82f1d58-d74c-40bb-9745-d40664624b8b,sess_719ca75a9a76,1,facebook_externalhit,login,2025-12-11T14:54:36.791901,10.178.235.236,curl/7.88.1,desktop,other,other
b5d797ab-cab3-43ea-a99f-d4058b853ada,sess_719ca75a9a76,1,facebook_externalhit,page_view,2025-12-11T14:54:38.390669,10.178.235.236,curl/7.88.1,desktop,other,other
47d7ddba-c97d-458e-988c-b5a3da401930,sess_8f1385bc9e4d,0,none,page_view,2025-12-11T14:54:37.665890,10.0.45.143,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",desktop,safari,macos
3dd1c11e-389d-4151-b5a1-5a7d2eb40954,sess_719ca75a9a76,1,facebook_externalhit,page_view,2025-12-11T14:54:38.588170,10.178.235.236,curl/7.88.1,desktop,other,other
7ed0268a-9a82-4fd3-9383-2ba786829fb6,sess_dc646cdde44b,0,none,page_view,2025-12-11T14:54:35.998504,172.16.30.45,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,desktop,firefox,windows
