event_id,session_id,is_bot,bot_type,action,timestamp,ip_address,user_agent,device_type,browser_family,os_family
bce7ebf1-d4f8-437e-a1f1-5ebb2422f27c,sess_313221182c4a,0,none,page_view,2025-12-14T09:15:09.321645,10.0.172.10,"Mozilla/5.0 (Linux; Android 11; SM-A505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.6045.163 Mobile Safari/537.36",mobile,chrome,android
53d0c2cd-ef0d-4b6c-a44e-bedea3614687,sess_5ab3ea603e99,1,facebook_externalhit,scroll,2025-12-14T09:15:08.171389,172.23.227.175,Selenium/Chrome/120.0.6099.109,desktop,chrome,other
79d9eb1b-2064-419f-80a9-f751a7f63f6c,sess_5ab3ea603e99,1,facebook_externalhit,search,2025-12-14T09:15:09.306325,172.23.227.175,Selenium/Chrome/120.0.6099.109,desktop,chrome,other
7ba99797-350c-43d6-8ec2-1b11e191158a,sess_5ab3ea603e99,1,facebook_externalhit,scroll,2025-12-14T09:15:11.284211,172.23.227.175,Selenium/Chrome/120.0.6099.109,desktop,chrome,other
38b30af7-5e22-4a3b-a086-e3689cac1fbc,sess_5ab3ea603e99,1,facebook_externalhit,click,2025-12-14T09:15:11.979533,172.23.227.175,Selenium/Chrome/120.0.6099.109,desktop,chrome,other
8fbc4848-0f36-4b04-85f9-84b0661a8edd,sess_5ab3ea603e99,1,facebook_externalhit,page_view,2025-12-14T09:15:12.277554,172.23.227.175,Selenium/Chrome/120.0.6099.109,desktop,chrome,other
b8e684ef-10df-4fbd-a515-3aff87eb051c,sess_5ab3ea603e99,1,facebook_externalhit,login,2025-12-14T09:15:14.332574,172.23.227.175,Selenium/Chrome/120.0.6099.109,desktop,chrome,other
e753b819-ab04-46cd-930b-51d20544e57d,sess_5ab3ea603e99,1,facebook_externalhit,click,2025-12-14T09:15:15.662409,172.23.227.175,Selenium/Chrome/120.0.6099.109,desktop,chrome,other
326d7a99-4c70-4730-a8ac-d50230c6f875,sess_5ab3ea603e99,1,facebook_externalhit,search,2025-12-14T09:15:14.581718,172.23.227.175,Selenium/Chrome/120.0.6099.109,desktop,chrome,other
847ebc50-08af-4e65-bc4b-21f01b03d1fb,sess_2396783cc45f,1,curl_bot,scroll,2025-12-14T09:15:09.493016,192.168.216.60,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other
c834c024-c549-480b-9a7f-aef0714aa520,sess_2396783cc45f,1,curl_bot,scroll,2025-12-14T09:15:10.135110,192.168.216.60,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other
16152951-bb0f-4538-98c2-1a341215512c,sess_2396783cc45f,1,curl_bot,scroll,2025-12-14T09:15:13.019571,192.168.216.60,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other
118d66b0-6bf1-4460-9d96-3567d1260fdf,sess_2396783cc45f,1,curl_bot,page_view,2025-12-14T09:15:10.237302,192.168.216.60,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other
e3840666-90ec-4391-b25f-112260c54e2d,sess_2396783cc45f,1,curl_bot,scroll,2025-12-14T09:15:10.972701,192.168.216.60,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other
5d8fa75a-f79a-44cf-b0c9-955043a59b5d,sess_60782b94474f,1,scraper_bot,scroll,2025-12-14T09:15:10.087302,157.55.39.146,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other
8b6dbb42-c7ee-47b3-84bb-99b118980033,sess_60782b94474f,1,scraper_bot,click,2025-12-14T09:15:10.509277,157.55.39.146,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other
390ac0f2-52ec-41db-bf15-5495dfabff5d,sess_60782b94474f,1,scraper_bot,click,2025-12-14T09:15:10.339465,157.55.39.146,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other
8a12ae04-65a9-4b20-8b00-1cf1eca31754,sess_60782b94474f,1,scraper_bot,page_view,2025-12-14T09:15:12.134248,157.55.39.146,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other
be42f5e9-0f1c-4ac6-b5db-6951bc81dfe7,sess_60782b94474f,1,scraper_bot,page_view,2025-12-14T09:15:13.573197,157.55.39.146,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other
3672f227-e384-48d1-9c9a-f4012a058cb6,sess_60782b94474f,1,scraper_bot,click,2025-12-14T09:15:18.002379,157.55.39.146,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),desktop,other,other
9f75e6e7-2f0e-46f3-9b51-61b6127e5959,sess_8b21f3d1af80,0,none,scroll,2025-12-14T09:15:10.666083,10.0.104.253,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,linux
a658db41-de9f-4f2d-8de1-5eb1318ae39d,sess_b18b86f50fcd,0,none,page_view,2025-12-14T09:15:11.139594,192.168.84.167,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",desktop,safari,macos
8bb476f1-1d0b-4484-8e41-4b5f0e33a975,sess_b18b86f50fcd,0,none,page_view,2025-12-14T09:15:11.935931,192.168.84.167,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",desktop,safari,macos
62f6fa1d-7a5f-4e0b-95a7-79f8fd074612,sess_b18b86f50fcd,0,none,scroll,2025-12-14T09:15:13.385408,192.168.84.167,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",desktop,safari,macos
