event_id,session_id,is_bot,bot_type,action,timestamp,ip_address,user_agent,device_type,browser_family,os_family
aefb7890-f112-47e2-9ced-27d709c41309,sess_7dc4a868de0e,0,none,page_view,2025-12-28T09:54:59.757259,10.0.76.148,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows
573a9bd0-0042-4e9f-b383-757e7f45b841,sess_f5bac0480d78,0,none,search,2025-12-28T09:54:58.668547,10.0.114.245,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",mobile,safari,macos
6d8c5c82-49c9-4fbd-a423-6a55d45b97fa,sess_7dc4a868de0e,0,none,click,2025-12-28T09:55:00.395233,10.0.76.148,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows
24ca35c3-4d9f-441c-b5fc-2b5e6f429cb6,sess_f5bac0480d78,0,none,page_view,2025-12-28T09:54:59.913123,10.0.114.245,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",mobile,safari,macos
5eda0fdd-f237-448e-a810-f72d08517bc5,sess_7dc4a868de0e,0,none,page_view,2025-12-28T09:55:00.295387,10.0.76.148,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows
b92045ee-dbfa-4071-b654-bb92259566af,sess_7dc4a868de0e,0,none,search,2025-12-28T09:55:01.992515,10.0.76.148,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows
7b25f5ed-5730-44d0-98fb-66ae2a428edc,sess_3dacbd144030,1,googlebot,page_view,2025-12-28T09:55:00.080528,66.249.68.81,Selenium/Chrome/120.0.6099.109,desktop,chrome,other
637a359e-80dc-4bca-ad26-3c3ad56c8cc4,sess_3dacbd144030,1,googlebot,login,2025-12-28T09:55:00.582361,66.249.68.81,Selenium/Chrome/120.0.6099.109,desktop,chrome,other
e781ef6a-1e70-4935-9afd-4b65a0168a99,sess_62b971ef3825,1,curl_bot,click,2025-12-28T09:55:07.942792,10.30.215.134,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other
10fb5875-41b1-4290-bac1-d380a9022e56,sess_3dacbd144030,1,googlebot,page_view,2025-12-28T09:55:00.095149,66.249.68.81,Selenium/Chrome/120.0.6099.109,desktop,chrome,other
810b6fa2-e5e0-4977-b1e7-a68fc107f033,sess_3dacbd144030,1,googlebot,search,2025-12-28T09:55:04.062128,66.249.68.81,Selenium/Chrome/120.0.6099.109,desktop,chrome,other
1793b3d4-4a42-45df-811c-a6a4add35c91,sess_3dacbd144030,1,googlebot,scroll,2025-12-28T09:55:02.601521,66.249.68.81,Selenium/Chrome/120.0.6099.109,desktop,chrome,other
2bec97f4-a318-4609-90f8-9076709492c9,sess_3dacbd144030,1,googlebot,scroll,2025-12-28T09:55:01.823147,66.249.68.81,Selenium/Chrome/120.0.6099.109,desktop,chrome,other
a21fafd6-5f6d-480f-8977-dfade2f09275,sess_7678818a1e9e,0,none,scroll,2025-12-28T09:54:59.773866,192.168.46.50,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,desktop,firefox,windows
3fad717e-c104-443e-b38e-a9a648d4c3a9,sess_7678818a1e9e,0,none,login,2025-12-28T09:55:00.913270,192.168.46.50,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,desktop,firefox,windows
68f994b1-f1ae-4135-b728-f11a476a67f3,sess_719d25203ce9,0,none,scroll,2025-12-28T09:55:00.405774,172.16.165.117,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows
7a10b5ef-3c15-4744-b738-135e7d37f222,sess_719d25203ce9,0,none,page_view,2025-12-28T09:55:01.094262,172.16.165.117,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows
8d2fe8b9-0346-4ae7-b9d1-f74e2712177a,sess_c3e24178494f,0,none,click,2025-12-28T09:55:00.980769,10.0.216.153,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",desktop,chrome,windows
8802f0a1-55d8-4059-a33f-18a40a59a822,sess_d742057c1048,0,none,page_view,2025-12-28T09:55:00.914667,10.0.203.63,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,desktop,firefox,windows
37b624d3-c6c8-4b7c-bf98-b56eb4789a3e,sess_2b04d9835cbe,1,selenium_bot,click,2025-12-28T09:55:01.851289,10.162.10.120,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other
fac7861d-76f7-4d46-80e0-7b77b13a2b4a,sess_2b04d9835cbe,1,selenium_bot,page_view,2025-12-28T09:55:02.633396,10.162.10.120,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other
a4bbe041-0859-426e-a1bb-8cdbe5dd6226,sess_d742057c1048,0,none,page_view,2025-12-28T09:55:02.082445,10.0.203.63,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,desktop,firefox,windows
bf9bf690-1b01-4aed-bb2d-007db65ee458,sess_d742057c1048,0,none,page_view,2025-12-28T09:55:03.492891,10.0.203.63,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,desktop,firefox,windows
f6ea686e-8457-4ed9-9760-2faca4af249b,sess_2b04d9835cbe,1,selenium_bot,page_view,2025-12-28T09:55:02.169249,10.162.10.120,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other
a3403b26-3258-4b50-bfad-365e5c818aaf,sess_2b04d9835cbe,1,selenium_bot,scroll,2025-12-28T09:55:02.348632,10.162.10.120,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other
d00a3575-c73c-492b-a36f-67ae388711b9,sess_2b04d9835cbe,1,selenium_bot,scroll,2025-12-28T09:55:04.566366,10.162.10.120,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other
66ad9116-0f75-4518-82fd-4a75c69072f3,sess_2b04d9835cbe,1,selenium_bot,click,2025-12-28T09:55:10.670720,10.162.10.120,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other
5a628a38-a77a-4114-b06c-cb8f753045ba,sess_2b04d9835cbe,1,selenium_bot,search,2025-12-28T09:55:06.303047,10.162.10.120,Googlebot/2.1 (+http://www.google.com/bot.html),desktop,bot_client,other
